Time,Voltage,Readout
5.689216777682304e-07,0.00014648586511611938,1.0
1.1378433555364609e-06,9.765475988388062e-05,1.0
1.7067650333046913e-06,-2.4411827325820923e-05,1.0
2.275570295751095e-06,-9.765848517417908e-05,1.0
2.8444919735193253e-06,-0.0001708976924419403,1.0
3.4134136512875557e-06,-0.0002685561776161194,1.0
3.982335329055786e-06,-0.0002685561776161194,1.0
4.55114059150219e-06,-0.00021972879767417908,1.0
5.12006226927042e-06,-0.00021972507238388062,1.0
5.6889839470386505e-06,-0.0003173835575580597,1.0
6.257789209485054e-06,-0.0005615241825580597,1.0
6.8267108872532845e-06,-0.0008789114654064178,1.0
7.395632565021515e-06,-0.0010986365377902985,1.0
7.964554242789745e-06,-0.001196291297674179,1.0
8.533359505236149e-06,-0.0011230520904064178,1.0
9.10228118300438e-06,-0.0009521506726741791,1.0
9.67120286077261e-06,-0.0007568374276161194,1.0
1.0240008123219013e-05,-0.0006591826677322388,1.0
1.0808929800987244e-05,-0.0005615241825580597,1.0
1.1377851478755474e-05,-0.0005126968026161194,1.0
1.1946773156523705e-05,-0.0003906264901161194,1.0
1.2515578418970108e-05,-0.0003662109375,1.0
1.3084500096738338e-05,-0.0003417991101741791,1.0
1.3653421774506569e-05,-0.0003173835575580597,1.0
1.4222227036952972e-05,-0.00021972879767417908,1.0
1.4791148714721203e-05,4.882737994194031e-05,1.0
1.5360070392489433e-05,0.00036621466279029846,1.0
1.5928992070257664e-05,0.0006103515625,1.0
1.6497797332704067e-05,0.0006835982203483582,1.0
1.7066719010472298e-05,0.0005615241825580597,1.0
1.7635640688240528e-05,0.0003906264901161194,1.0
1.820444595068693e-05,0.0001708976924419403,1.0
1.8773367628455162e-05,2.4415552616119385e-05,1.0
1.9342289306223392e-05,-7.324293255805969e-05,1.0
1.9911210983991623e-05,-0.0001953132450580597,1.0
2.0480016246438026e-05,-0.00021972879767417908,1.0
2.1048937924206257e-05,-0.0002685524523258209,1.0
2.1617859601974487e-05,-0.0002685561776161194,1.0
2.218666486442089e-05,-0.0003173835575580597,1.0
2.275558654218912e-05,-0.00029297173023223877,1.0
2.332450821995735e-05,-0.0002685561776161194,1.0
2.3893429897725582e-05,-0.0001708976924419403,1.0
2.4462235160171986e-05,-7.324293255805969e-05,1.0
2.5031156837940216e-05,0.00017090141773223877,1.0
2.5600078515708447e-05,0.0003906264901161194,1.0
2.6169000193476677e-05,0.00048828125,1.0
2.673780545592308e-05,0.00041504204273223877,1.0
2.730672713369131e-05,0.00021972507238388062,1.0
2.787564881145954e-05,4.882737994194031e-05,1.0
2.8444454073905945e-05,-9.765475988388062e-05,1.0
2.9013375751674175e-05,-0.0001220703125,1.0
2.9582297429442406e-05,-7.324293255805969e-05,1.0
3.0151219107210636e-05,4.882737994194031e-05,1.0
3.072002436965704e-05,0.0001953132450580597,1.0
3.128894604742527e-05,0.00021972879767417908,1.0
3.18578677251935e-05,0.00014648213982582092,1.0
3.2426672987639904e-05,0.0,1.0
3.2995594665408134e-05,-0.00019530951976776123,1.0
3.3564516343176365e-05,-0.00031738728284835815,1.0
3.4133438020944595e-05,-0.0003417953848838806,1.0
3.4702243283391e-05,-0.0003417991101741791,1.0
3.527116496115923e-05,-0.0001953132450580597,1.0
3.584008663892746e-05,0.0,1.0
3.640889190137386e-05,4.882737994194031e-05,1.0
3.6977813579142094e-05,2.4415552616119385e-05,1.0
3.7546735256910324e-05,-0.0001220703125,1.0
3.8115656934678555e-05,-0.0002685561776161194,1.0
3.868446219712496e-05,-0.0003906264901161194,1.0
3.925338387489319e-05,-0.0003906264901161194,1.0
3.982230555266142e-05,-0.0003417991101741791,1.0
4.039111081510782e-05,-0.00014648213982582092,1.0
4.096003249287605e-05,4.882737994194031e-05,1.0
4.152895417064428e-05,0.00021972507238388062,1.0
4.2097875848412514e-05,0.00031738728284835815,1.0
4.266668111085892e-05,0.0002685561776161194,1.0
4.323560278862715e-05,0.00014648213982582092,1.0
4.380452446639538e-05,0.00014648586511611938,1.0
4.437344614416361e-05,0.0003417991101741791,1.0
4.494225140661001e-05,0.0006347671151161194,1.0
4.551117308437824e-05,0.0010009780526161194,1.0
4.608009476214647e-05,0.0013671927154064178,1.0
4.6648900024592876e-05,0.0015380904078483582,1.0
4.721782170236111e-05,0.0014404356479644775,1.0
4.778674338012934e-05,0.0011474639177322388,1.0
4.835566505789757e-05,0.0008300803601741791,1.0
4.892447032034397e-05,0.0005859397351741791,1.0
4.94933919981122e-05,0.0003906264901161194,1.0
5.006231367588043e-05,0.0002929680049419403,1.0
5.0631118938326836e-05,0.0001953132450580597,1.0
5.1200040616095066e-05,7.324293255805969e-05,1.0
5.1768962293863297e-05,-2.4415552616119385e-05,1.0
5.233788397163153e-05,-0.00014648213982582092,1.0
5.290668923407793e-05,-0.00017090141773223877,1.0
5.347561091184616e-05,-0.00014648213982582092,1.0
5.404453258961439e-05,-0.00014648586511611938,1.0
5.4613337852060795e-05,-9.765848517417908e-05,1.0
5.5182259529829025e-05,-0.0001220703125,1.0
5.5751181207597256e-05,-0.00014648213982582092,1.0
5.6320102885365486e-05,-7.324293255805969e-05,1.0
5.688890814781189e-05,-2.4415552616119385e-05,1.0
5.745782982558012e-05,0.0,1.0
5.802675150334835e-05,-2.4415552616119385e-05,1.0
5.8595556765794754e-05,0.0,1.0
5.9164478443562984e-05,0.0,1.0
5.9733400121331215e-05,2.4415552616119385e-05,1.0
6.0302321799099445e-05,0.0001220703125,1.0
6.087112706154585e-05,0.0001708976924419403,1.0
6.144004873931408e-05,0.00012207403779029846,1.0
6.200897041708231e-05,0.0001220703125,1.0
6.257789209485054e-05,0.0001220703125,1.0
6.314669735729694e-05,0.0001708976924419403,1.0
6.371561903506517e-05,0.00021972879767417908,1.0
6.42845407128334e-05,0.00021972507238388062,1.0
6.485334597527981e-05,0.0001953132450580597,1.0
6.542226765304804e-05,9.765848517417908e-05,1.0
6.599118933081627e-05,4.882737994194031e-05,1.0
6.65601110085845e-05,-4.882737994194031e-05,1.0
6.71289162710309e-05,-0.00014648586511611938,1.0
6.769783794879913e-05,-0.000244140625,1.0
6.826675962656736e-05,-0.0003173835575580597,1.0
6.883556488901377e-05,-0.0003906264901161194,1.0
6.9404486566782e-05,-0.0003417991101741791,1.0
6.997340824455023e-05,-0.00021972507238388062,1.0
7.054232992231846e-05,-2.4415552616119385e-05,1.0
7.111113518476486e-05,0.0001953132450580597,1.0
7.168005686253309e-05,0.0003173835575580597,1.0
7.224897854030132e-05,0.0003906264901161194,1.0
7.281778380274773e-05,0.0003417991101741791,1.0
7.338670548051596e-05,0.0002685524523258209,1.0
7.395562715828419e-05,0.00017090141773223877,1.0
7.452454883605242e-05,9.765475988388062e-05,1.0
7.509335409849882e-05,0.0,1.0
7.566227577626705e-05,-2.4411827325820923e-05,1.0
7.623119745403528e-05,-2.4415552616119385e-05,1.0
7.680000271648169e-05,-9.765475988388062e-05,1.0
7.736892439424992e-05,-0.00014648586511611938,1.0
7.793784607201815e-05,-0.0001220703125,1.0
7.850676774978638e-05,-9.765848517417908e-05,1.0
7.907557301223278e-05,-7.324293255805969e-05,1.0
7.964449469000101e-05,-2.4411827325820923e-05,1.0
8.021341636776924e-05,0.0,1.0
8.078222163021564e-05,9.765475988388062e-05,1.0
8.135114330798388e-05,0.0001953132450580597,1.0
8.19200649857521e-05,0.000244140625,1.0
8.248898666352034e-05,0.0002685561776161194,1.0
8.305779192596674e-05,0.00029297173023223877,1.0
8.362671360373497e-05,0.000244140625,1.0
8.41956352815032e-05,0.0001220703125,1.0
8.476455695927143e-05,0.0,1.0
8.533336222171783e-05,-7.324293255805969e-05,1.0
8.590228389948606e-05,-7.324293255805969e-05,1.0
8.64712055772543e-05,-4.882737994194031e-05,1.0
8.70400108397007e-05,-9.765848517417908e-05,1.0
8.760893251746893e-05,-0.0001220703125,1.0
8.817785419523716e-05,-9.765475988388062e-05,1.0
8.874677587300539e-05,-7.324293255805969e-05,1.0
8.93155811354518e-05,-2.4415552616119385e-05,1.0
8.988450281322002e-05,-2.4411827325820923e-05,1.0
9.045342449098825e-05,-4.882737994194031e-05,1.0
9.102222975343466e-05,-0.00014648586511611938,1.0
9.159115143120289e-05,-0.0002685561776161194,1.0
9.216007310897112e-05,-0.0003173835575580597,1.0
9.272899478673935e-05,-0.0003906264901161194,1.0
9.329780004918575e-05,-0.0003906264901161194,1.0
9.386672172695398e-05,-0.0003417991101741791,1.0
9.443564340472221e-05,-0.0001953132450580597,1.0
9.500444866716862e-05,-0.00014648213982582092,1.0
9.557337034493685e-05,-7.324293255805969e-05,1.0
9.614229202270508e-05,-2.4415552616119385e-05,1.0
9.671121370047331e-05,0.0,1.0
9.728001896291971e-05,0.0,1.0
9.784894064068794e-05,0.0,1.0
9.841786231845617e-05,4.883110523223877e-05,1.0
9.898666758090258e-05,9.765475988388062e-05,1.0
9.955558925867081e-05,0.0001220703125,1.0
0.00010012451093643904,0.0001220703125,1.0
0.00010069343261420727,7.324293255805969e-05,1.0
0.00010126223787665367,0.0,1.0
0.0001018311595544219,-2.4415552616119385e-05,1.0
0.00010240008123219013,0.0,1.0
0.00010296900290995836,9.765848517417908e-05,1.0
0.00010353780817240477,0.0001220703125,1.0
0.000104106729850173,0.0001220703125,1.0
0.00010467565152794123,7.324293255805969e-05,1.0
0.00010524445679038763,9.765848517417908e-05,1.0
0.00010581337846815586,9.765475988388062e-05,1.0
0.00010638230014592409,7.324293255805969e-05,1.0
0.00010695122182369232,0.0,1.0
0.00010752002708613873,-7.324293255805969e-05,1.0
0.00010808894876390696,-9.765475988388062e-05,1.0
0.00010865787044167519,0.0,1.0
0.00010922667570412159,0.0001220703125,1.0
0.00010979559738188982,0.0002685524523258209,1.0
0.00011036451905965805,0.00029297173023223877,1.0
0.00011093344073742628,0.0003906264901161194,1.0
0.00011150224599987268,0.0003662109375,1.0
0.00011207116767764091,0.0003173835575580597,1.0
0.00011264008935540915,0.0001953132450580597,1.0
0.00011320889461785555,9.765848517417908e-05,1.0
0.00011377781629562378,4.882737994194031e-05,1.0
0.00011434673797339201,4.882737994194031e-05,1.0
0.00011491565965116024,7.324293255805969e-05,1.0
0.00011548446491360664,9.765475988388062e-05,1.0
0.00011605338659137487,0.00014648586511611938,1.0
