Time,Voltage,Readout
5.699694156646729e-07,4.882737994194031e-05,1.0
1.1399388313293457e-06,-4.882737994194031e-05,1.0
1.7061829566955566e-06,-0.0001708976924419403,1.0
2.2761523723602295e-06,-0.0003173835575580597,1.0
2.8461217880249023e-06,-0.0004882849752902985,1.0
3.416091203689575e-06,-0.0007812492549419403,1.0
3.982335329055786e-06,-0.001098640263080597,1.0
4.552304744720459e-06,-0.0013671889901161194,1.0
5.122274160385132e-06,-0.0015625059604644775,1.0
5.688518285751343e-06,-0.0015869177877902985,1.0
6.258487701416016e-06,-0.0014892630279064178,1.0
6.8284571170806885e-06,-0.0012695342302322388,1.0
7.398426532745361e-06,-0.0009277388453483582,1.0
7.964670658111572e-06,-0.0005371123552322388,1.0
8.534640073776245e-06,-0.0002685561776161194,1.0
9.104609489440918e-06,-0.0001220703125,1.0
9.670853614807129e-06,-0.0001220703125,1.0
1.0240823030471802e-05,-0.0001708976924419403,1.0
1.0810792446136475e-05,-0.00021972879767417908,1.0
1.1380761861801147e-05,-0.0002929680049419403,1.0
1.1947005987167358e-05,-0.0003173835575580597,1.0
1.2516975402832031e-05,-0.0001953132450580597,1.0
1.3086944818496704e-05,2.4411827325820923e-05,1.0
1.3653188943862915e-05,0.0001220703125,1.0
1.4223158359527588e-05,0.00017090141773223877,1.0
1.479312777519226e-05,9.765475988388062e-05,1.0
1.5363097190856934e-05,0.0,1.0
1.5929341316223145e-05,-7.323920726776123e-05,1.0
1.6499310731887817e-05,-9.765848517417908e-05,1.0
1.706928014755249e-05,-4.882737994194031e-05,1.0
1.76355242729187e-05,0.00014648586511611938,1.0
1.8205493688583374e-05,0.0004638656973838806,1.0
1.8775463104248047e-05,0.0006103552877902985,1.0
1.9341707229614258e-05,0.0005859397351741791,1.0
1.991167664527893e-05,0.0004150383174419403,1.0
2.0481646060943604e-05,0.00029297173023223877,1.0
2.1051615476608276e-05,0.0001220703125,1.0
2.1617859601974487e-05,2.4411827325820923e-05,1.0
2.218782901763916e-05,-4.882737994194031e-05,1.0
2.2757798433303833e-05,-9.765475988388062e-05,1.0
2.3324042558670044e-05,-0.0001708976924419403,1.0
2.3894011974334717e-05,-0.00012207403779029846,1.0
2.446398138999939e-05,2.4415552616119385e-05,1.0
2.5033950805664062e-05,0.0003173835575580597,1.0
2.5600194931030273e-05,0.0005859397351741791,1.0
2.6170164346694946e-05,0.0008056648075580597,1.0
2.674013376235962e-05,0.0009033232927322388,1.0
2.730637788772583e-05,0.0009521543979644775,1.0
2.7876347303390503e-05,0.0009033232927322388,1.0
2.8446316719055176e-05,0.0008544921875,1.0
2.901628613471985e-05,0.0008056685328483582,1.0
2.958253026008606e-05,0.000732421875,1.0
3.0152499675750732e-05,0.0006591826677322388,1.0
3.0722469091415405e-05,0.0005615241825580597,1.0
3.1288713216781616e-05,0.00043945759534835815,1.0
3.185868263244629e-05,0.0003662109375,1.0
3.242865204811096e-05,0.0003173835575580597,1.0
3.2998621463775635e-05,0.000244140625,1.0
3.3564865589141846e-05,0.0001953132450580597,1.0
3.413483500480652e-05,0.0001708976924419403,1.0
3.470480442047119e-05,9.765848517417908e-05,1.0
3.52710485458374e-05,7.324293255805969e-05,1.0
3.5841017961502075e-05,2.4411827325820923e-05,1.0
3.641098737716675e-05,0.0,1.0
3.697723150253296e-05,0.0,1.0
3.754720091819763e-05,4.883110523223877e-05,1.0
3.8117170333862305e-05,-2.4415552616119385e-05,1.0
3.868713974952698e-05,-9.765475988388062e-05,1.0
3.925338387489319e-05,-0.00012207403779029846,1.0
3.982335329055786e-05,-0.00014648213982582092,1.0
4.0393322706222534e-05,-0.00014648586511611938,1.0
4.0959566831588745e-05,-0.00014648586511611938,1.0
4.152953624725342e-05,-9.765475988388062e-05,1.0
4.209950566291809e-05,0.0,1.0
4.2669475078582764e-05,0.0,1.0
