Time,Voltage
0.0,0.046435534954071045
5.662441253662109e-07,0.046459950506687164
1.1399388313293457e-06,0.046606436371803284
1.7061829566955566e-06,0.046826161444187164
2.2724270820617676e-06,0.047070302069187164
2.8461217880249023e-06,0.0471191331744194
3.4123659133911133e-06,0.04680174961686134
3.978610038757324e-06,0.046093739569187164
4.552304744720459e-06,0.045043930411338806
5.11854887008667e-06,0.04379880800843239
5.684792995452881e-06,0.04250486195087433
6.258487701416016e-06,0.04130856692790985
6.8247318267822266e-06,0.04023434594273567
7.3909759521484375e-06,0.039306607097387314
7.964670658111572e-06,0.038549769669771194
8.530914783477783e-06,0.037915002554655075
9.104609489440918e-06,0.03742671757936478
9.670853614807129e-06,0.03715816140174866
1.023709774017334e-05,0.03710933402180672
1.0810792446136475e-05,0.03710933402180672
1.1377036571502686e-05,0.037084922194480896
1.1943280696868896e-05,0.036962851881980896
1.2516975402832031e-05,0.03674312308430672
1.3083219528198242e-05,0.03649898245930672
1.3649463653564453e-05,0.03632808476686478
1.4223158359527588e-05,0.03625483810901642
1.4789402484893799e-05,0.03630366921424866
1.535564661026001e-05,0.0364745669066906
1.5929341316223145e-05,0.03662105277180672
1.6495585441589355e-05,0.03674312308430672
1.7061829566955566e-05,0.03681636601686478
1.76355242729187e-05,0.03691402077674866
1.8201768398284912e-05,0.03706050664186478
1.8775463104248047e-05,0.037280235439538956
1.9341707229614258e-05,0.037475548684597015
1.990795135498047e-05,0.037768516689538956
2.0481646060943604e-05,0.038159143179655075
2.1047890186309814e-05,0.038574181497097015
2.1614134311676025e-05,0.038891568779945374
2.218782901763916e-05,0.039038050919771194
2.275407314300537e-05,0.039038050919771194
2.3320317268371582e-05,0.038940396159887314
2.3894011974334717e-05,0.038818325847387314
2.4460256099700928e-05,0.038745082914829254
2.502650022506714e-05,0.038745082914829254
2.5600194931030273e-05,0.038842737674713135
2.6166439056396484e-05,0.038964807987213135
2.674013376235962e-05,0.039038050919771194
2.730637788772583e-05,0.039013639092445374
2.787262201309204e-05,0.038842737674713135
2.8446316719055176e-05,0.038549769669771194
2.9012560844421387e-05,0.038134731352329254
2.9578804969787598e-05,0.037622030824422836
3.0152499675750732e-05,0.037206992506980896
3.071874380111694e-05,0.03706050664186478
3.1284987926483154e-05,0.037377890199422836
3.185868263244629e-05,0.038110315799713135
3.24249267578125e-05,0.039184536784887314
3.299117088317871e-05,0.04038082808256149
3.3564865589141846e-05,0.04152829572558403
3.413110971450806e-05,0.04255368933081627
3.470480442047119e-05,0.04340818151831627
3.52710485458374e-05,0.04418943449854851
3.583729267120361e-05,0.044873032718896866
3.641098737716675e-05,0.045483384281396866
3.697723150253296e-05,0.046044908463954926
3.754347562789917e-05,0.046557605266571045
3.8117170333862305e-05,0.046972647309303284
3.8683414459228516e-05,0.047338858246803284
3.9249658584594727e-05,0.04763182997703552
3.982335329055786e-05,0.04787597060203552
4.038959741592407e-05,0.04804686829447746
4.095584154129028e-05,0.04814452677965164
4.152953624725342e-05,0.04812011122703552
4.209578037261963e-05,0.04802245646715164
4.266202449798584e-05,0.0478515550494194
4.3235719203948975e-05,0.04768065735697746
4.3801963329315186e-05,0.0476074144244194
4.437565803527832e-05,0.04763182997703552
4.494190216064453e-05,0.0477294847369194
4.550814628601074e-05,0.04780272766947746
4.608184099197388e-05,0.04777831584215164
4.664808511734009e-05,0.04763182997703552
4.72143292427063e-05,0.04743651673197746
4.7788023948669434e-05,0.04731444641947746
4.8354268074035645e-05,0.04726561903953552
4.8920512199401855e-05,0.04731444641947746
4.949420690536499e-05,0.04743651673197746
5.00604510307312e-05,0.04753417149186134
5.062669515609741e-05,0.04753417149186134
5.120038986206055e-05,0.0474853441119194
5.176663398742676e-05,0.047460928559303284
5.234032869338989e-05,0.04750975966453552
5.2906572818756104e-05,0.04758300259709358
5.3472816944122314e-05,0.04768065735697746
5.404651165008545e-05,0.04780272766947746
5.461275577545166e-05,0.04792479798197746
5.517899990081787e-05,0.04804686829447746
5.5752694606781006e-05,0.04814452677965164
5.631893873214722e-05,0.04816893860697746
5.688518285751343e-05,0.04814452677965164
5.745887756347656e-05,0.04807128384709358
5.8025121688842773e-05,0.04799804091453552
5.8591365814208984e-05,0.04794921353459358
5.916506052017212e-05,0.04792479798197746
5.973130464553833e-05,0.04790038615465164
6.029754877090454e-05,0.04790038615465164
6.0871243476867676e-05,0.04794921353459358
6.143748760223389e-05,0.04812011122703552
6.201118230819702e-05,0.04838866740465164
6.257742643356323e-05,0.0485839806497097
6.314367055892944e-05,0.04860839620232582
6.371736526489258e-05,0.0484619103372097
6.428360939025879e-05,0.04824218153953552
6.4849853515625e-05,0.04804686829447746
6.542354822158813e-05,0.04787597060203552
6.598979234695435e-05,0.0477294847369194
6.655603647232056e-05,0.0476074144244194
6.712973117828369e-05,0.04741210117936134
6.76959753036499e-05,0.04716796055436134
6.826221942901611e-05,0.046948231756687164
6.883591413497925e-05,0.04680174961686134
6.940215826034546e-05,0.046728506684303284
6.99758529663086e-05,0.046704091131687164
7.05420970916748e-05,0.046704091131687164
7.110834121704102e-05,0.046728506684303284
7.168203592300415e-05,0.046777334064245224
7.224828004837036e-05,0.046826161444187164
7.281452417373657e-05,0.046899404376745224
7.338821887969971e-05,0.046948231756687164
7.395446300506592e-05,0.046948231756687164
7.452070713043213e-05,0.04692381992936134
7.509440183639526e-05,0.0468749925494194
7.566064596176147e-05,0.046777334064245224
7.622689008712769e-05,0.046630848199129105
7.680058479309082e-05,0.046484366059303284
7.736682891845703e-05,0.046362295746803284
7.793307304382324e-05,0.046362295746803284
7.850676774978638e-05,0.046435534954071045
7.907301187515259e-05,0.046582020819187164
7.964670658111572e-05,0.046752918511629105
8.021295070648193e-05,0.0468749925494194
8.077919483184814e-05,0.0469970628619194
8.135288953781128e-05,0.04704589024186134
8.191913366317749e-05,0.047094717621803284
8.24853777885437e-05,0.0471191331744194
8.305907249450684e-05,0.047143545001745224
8.362531661987305e-05,0.0471191331744194
8.419156074523926e-05,0.047070302069187164
8.476525545120239e-05,0.046972647309303284
8.53314995765686e-05,0.046899404376745224
8.589774370193481e-05,0.046826161444187164
8.647143840789795e-05,0.046826161444187164
8.703768253326416e-05,0.046850576996803284
8.76113772392273e-05,0.04692381992936134
8.81776213645935e-05,0.04704589024186134
8.874386548995972e-05,0.047143545001745224
8.931756019592285e-05,0.047216787934303284
8.988380432128906e-05,0.04726561903953552
9.045004844665527e-05,0.04726561903953552
9.102374315261841e-05,0.04719237610697746
9.158998727798462e-05,0.0469970628619194
9.215623140335083e-05,0.046752918511629105
9.272992610931396e-05,0.046533193439245224
9.329617023468018e-05,0.046411123126745224
9.386241436004639e-05,0.046386707574129105
9.443610906600952e-05,0.046411123126745224
9.500235319137573e-05,0.046459950506687164
9.556859731674194e-05,0.046557605266571045
9.614229202270508e-05,0.046630848199129105
9.670853614807129e-05,0.046728506684303284
9.728223085403442e-05,0.04680174961686134
9.784847497940063e-05,0.046850576996803284
9.841471910476685e-05,0.046899404376745224
9.898841381072998e-05,0.046899404376745224
9.955465793609619e-05,0.0468749925494194
0.0001001209020614624,0.0468749925494194
0.00010069459676742554,0.0468749925494194
0.00010126084089279175,0.04692381992936134
0.00010182708501815796,0.04692381992936134
0.0001024007797241211,0.046850576996803284
0.0001029670238494873,0.046630848199129105
0.00010353326797485352,0.046435534954071045
0.00010410696268081665,0.046337880194187164
0.00010467320680618286,0.046337880194187164
0.000105246901512146,0.046337880194187164
0.00010581314563751221,0.046313464641571045
0.00010637938976287842,0.046289052814245224
0.00010695308446884155,0.046240221709012985
0.00010751932859420776,0.046215809881687164
0.00010808557271957397,0.046166982501745224
0.00010865926742553711,0.046118151396512985
0.00010922551155090332,0.046093739569187164
0.00010979175567626953,0.046093739569187164
