Time,Voltage
0.0,0.04716796055436134
5.690380930900574e-07,0.0472412034869194
1.1380761861801147e-06,0.047338858246803284
1.7061829566955566e-06,0.047460928559303284
2.275221049785614e-06,0.04765624180436134
2.8442591428756714e-06,0.04790038615465164
3.4132972359657288e-06,0.04816893860697746
3.982335329055786e-06,0.04836425185203552
4.5513734221458435e-06,0.04848632588982582
5.119480192661285e-06,0.04853515326976776
5.688518285751343e-06,0.0484619103372097
6.2575563788414e-06,0.04829101264476776
6.8265944719314575e-06,0.0479736253619194
7.395632565021515e-06,0.0476074144244194
7.964670658111572e-06,0.04729003086686134
8.532777428627014e-06,0.04704589024186134
9.101815521717072e-06,0.04692381992936134
9.670853614807129e-06,0.046899404376745224
1.0239891707897186e-05,0.046972647309303284
1.0808929800987244e-05,0.047094717621803284
1.1377967894077301e-05,0.04726561903953552
1.1946074664592743e-05,0.04741210117936134
1.25151127576828e-05,0.04750975966453552
1.3084150850772858e-05,0.04750975966453552
1.3653188943862915e-05,0.047460928559303284
1.4222227036952972e-05,0.04731444641947746
1.479126513004303e-05,0.047143545001745224
1.5360303223133087e-05,0.046948231756687164
1.592840999364853e-05,0.04667967930436134
1.6497448086738586e-05,0.046386707574129105
1.7066486179828644e-05,0.046093739569187164
1.76355242729187e-05,0.045849598944187164
1.820456236600876e-05,0.045751940459012985
1.8773600459098816e-05,0.045849598944187164
1.9341707229614258e-05,0.046142566949129105
1.9910745322704315e-05,0.046459950506687164
2.0479783415794373e-05,0.046728506684303284
2.104882150888443e-05,0.0468749925494194
2.1617859601974487e-05,0.046948231756687164
2.2186897695064545e-05,0.046972647309303284
2.2755004465579987e-05,0.046948231756687164
2.3324042558670044e-05,0.046899404376745224
2.38930806517601e-05,0.0468749925494194
2.446211874485016e-05,0.0468749925494194
2.5031156837940216e-05,0.046899404376745224
2.5600194931030273e-05,0.046972647309303284
2.6168301701545715e-05,0.047094717621803284
2.6737339794635773e-05,0.04716796055436134
2.730637788772583e-05,0.047216787934303284
2.7875415980815887e-05,0.04726561903953552
2.8444454073905945e-05,0.04731444641947746
2.9013492166996002e-05,0.0473632737994194
2.958253026008606e-05,0.04743651673197746
3.01506370306015e-05,0.04750975966453552
3.071967512369156e-05,0.0476074144244194
3.1288713216781616e-05,0.0477294847369194
3.1857751309871674e-05,0.04787597060203552
3.242678940296173e-05,0.04799804091453552
3.299582749605179e-05,0.04812011122703552
3.356393426656723e-05,0.04816893860697746
3.413297235965729e-05,0.04816893860697746
3.4702010452747345e-05,0.04812011122703552
3.52710485458374e-05,0.04812011122703552
3.584008663892746e-05,0.04812011122703552
3.640912473201752e-05,0.04814452677965164
3.697723150253296e-05,0.0482177697122097
3.7546269595623016e-05,0.04826659709215164
3.8115307688713074e-05,0.04829101264476776
3.868434578180313e-05,0.04824218153953552
3.925338387489319e-05,0.04819335415959358
3.9822421967983246e-05,0.04819335415959358
4.039052873849869e-05,0.0482177697122097
4.0959566831588745e-05,0.04831542447209358
4.15286049246788e-05,0.0484619103372097
4.209764301776886e-05,0.0485839806497097
4.266668111085892e-05,0.04865722358226776
4.3235719203948975e-05,0.0487060509622097
4.380475729703903e-05,0.04873046651482582
4.4372864067554474e-05,0.04873046651482582
4.494190216064453e-05,0.04863280802965164
4.551094025373459e-05,0.04841308295726776
4.6079978346824646e-05,0.04812011122703552
4.66490164399147e-05,0.0478515550494194
4.721805453300476e-05,0.04763182997703552
4.77861613035202e-05,0.04743651673197746
4.835519939661026e-05,0.04729003086686134
4.892423748970032e-05,0.04716796055436134
4.9493275582790375e-05,0.04704589024186134
5.006231367588043e-05,0.046948231756687164
5.063135176897049e-05,0.04692381992936134
5.119945853948593e-05,0.047021474689245224
5.176849663257599e-05,0.047216787934303284
5.2337534725666046e-05,0.047460928559303284
5.2906572818756104e-05,0.04763182997703552
5.347561091184616e-05,0.0477294847369194
5.404464900493622e-05,0.04768065735697746
5.461275577545166e-05,0.04755858704447746
5.518179386854172e-05,0.04738768935203552
5.5750831961631775e-05,0.0472412034869194
5.631987005472183e-05,0.0471191331744194
5.688890814781189e-05,0.0471191331744194
5.745794624090195e-05,0.0471191331744194
5.802605301141739e-05,0.04719237610697746
5.8595091104507446e-05,0.04729003086686134
5.9164129197597504e-05,0.0473632737994194
5.973316729068756e-05,0.04741210117936134
6.030220538377762e-05,0.04741210117936134
6.0871243476867676e-05,0.047460928559303284
6.144028156995773e-05,0.04758300259709358
6.200838834047318e-05,0.04775390028953552
6.257742643356323e-05,0.0479736253619194
6.314646452665329e-05,0.04814452677965164
6.371550261974335e-05,0.0483398400247097
6.42845407128334e-05,0.04848632588982582
6.485357880592346e-05,0.0485839806497097
6.54216855764389e-05,0.04855956509709358
6.599072366952896e-05,0.04843749478459358
6.655976176261902e-05,0.0483398400247097
6.712879985570908e-05,0.04826659709215164
6.769783794879913e-05,0.04819335415959358
6.826687604188919e-05,0.0480956993997097
6.883498281240463e-05,0.04794921353459358
6.940402090549469e-05,0.0477294847369194
6.997305899858475e-05,0.0474853441119194
7.05420970916748e-05,0.04719237610697746
7.111113518476486e-05,0.0468749925494194
7.168017327785492e-05,0.046606436371803284
7.224828004837036e-05,0.046313464641571045
7.281731814146042e-05,0.046020496636629105
7.338635623455048e-05,0.045703113079071045
7.395539432764053e-05,0.045434556901454926
7.452443242073059e-05,0.045214828103780746
7.509347051382065e-05,0.045117173343896866
7.56625086069107e-05,0.045166000723838806
7.623061537742615e-05,0.045336902141571045
7.67996534705162e-05,0.045629870146512985
7.736869156360626e-05,0.045971669256687164
7.793772965669632e-05,0.046337880194187164
7.850676774978638e-05,0.046704091131687164
7.907580584287643e-05,0.047094717621803284
7.964391261339188e-05,0.04750975966453552
8.021295070648193e-05,0.04787597060203552
8.078198879957199e-05,0.04814452677965164
8.135102689266205e-05,0.04829101264476776
8.19200649857521e-05,0.04838866740465164
8.248910307884216e-05,0.0484619103372097
8.30572098493576e-05,0.04851073771715164
8.362624794244766e-05,0.04853515326976776
8.419528603553772e-05,0.04851073771715164
8.476432412862778e-05,0.04851073771715164
8.533336222171783e-05,0.04855956509709358
8.590240031480789e-05,0.04868163913488388
8.647050708532333e-05,0.04885253682732582
8.703954517841339e-05,0.04904785007238388
8.760858327150345e-05,0.04921874776482582
8.81776213645935e-05,0.04931640625
8.874665945768356e-05,0.04936523362994194
8.931569755077362e-05,0.04934081807732582
8.988473564386368e-05,0.04924316331744194
9.045284241437912e-05,0.04909667745232582
9.102188050746918e-05,0.04890136420726776
9.159091860055923e-05,0.04865722358226776
9.215995669364929e-05,0.04836425185203552
9.272899478673935e-05,0.04802245646715164
9.32980328798294e-05,0.04768065735697746
9.386613965034485e-05,0.047338858246803284
9.44351777434349e-05,0.047070302069187164
9.500421583652496e-05,0.046899404376745224
9.557325392961502e-05,0.046752918511629105
9.614229202270508e-05,0.04667967930436134
9.671133011579514e-05,0.04667967930436134
9.727943688631058e-05,0.04667967930436134
9.784847497940063e-05,0.046655263751745224
9.841751307249069e-05,0.046557605266571045
9.898655116558075e-05,0.046386707574129105
9.955558925867081e-05,0.046142566949129105
0.00010012462735176086,0.045849598944187164
