Time,Voltage,Readout
0.0,0.0471191331744194,1.0
5.690380930900574e-07,0.047021474689245224,1.0
1.1378433555364609e-06,0.0468749925494194,1.0
1.7066486179828644e-06,0.046777334064245224,1.0
2.2756867110729218e-06,0.046826161444187164,1.0
2.8444919735193253e-06,0.0468749925494194,1.0
3.4132972359657288e-06,0.046655263751745224,1.0
3.982335329055786e-06,0.045947253704071045,1.0
4.55114059150219e-06,0.04482420161366463,1.0
5.120178684592247e-06,0.04338376969099045,1.0
5.6889839470386505e-06,0.04179684817790985,1.0
6.257789209485054e-06,0.04016110301017761,1.0
6.826827302575111e-06,0.038647428154945374,1.0
7.395632565021515e-06,0.03742671757936478,1.0
7.964437827467918e-06,0.03654780983924866,1.0
8.533475920557976e-06,0.03596187010407448,1.0
9.10228118300438e-06,0.03554683178663254,1.0
9.671086445450783e-06,0.03520503267645836,1.0
1.024012453854084e-05,0.0350097194314003,1.0
1.0808929800987244e-05,0.03496089205145836,1.0
1.1377735063433647e-05,0.0350097194314003,1.0
1.1946773156523705e-05,0.03510737419128418,1.0
1.2515578418970108e-05,0.0352538600564003,1.0
1.3084616512060165e-05,0.03559565916657448,1.0
1.3653421774506569e-05,0.03605952858924866,1.0
1.4222227036952972e-05,0.03657222539186478,1.0
1.479126513004303e-05,0.03703609108924866,1.0
1.5360070392489433e-05,0.037353478372097015,1.0
1.5928875654935837e-05,0.037499960511922836,1.0
1.6497913748025894e-05,0.037499960511922836,1.0
1.7066719010472298e-05,0.037353478372097015,1.0
1.76355242729187e-05,0.037206992506980896,1.0
1.820456236600876e-05,0.037206992506980896,1.0
1.8773367628455162e-05,0.037524376064538956,1.0
1.9342172890901566e-05,0.038085900247097015,1.0
1.9911210983991623e-05,0.038671839982271194,1.0
2.0480016246438026e-05,0.039111293852329254,1.0
2.1049054339528084e-05,0.039306607097387314,1.0
2.1617859601974487e-05,0.039257779717445374,1.0
2.218666486442089e-05,0.039038050919771194,1.0
2.2755702957510948e-05,0.038720667362213135,1.0
2.332450821995735e-05,0.038378871977329254,1.0
2.3893313482403755e-05,0.038110315799713135,1.0
2.4462351575493813e-05,0.037890587002038956,1.0
2.5031156837940216e-05,0.037695273756980896,1.0
2.559996210038662e-05,0.037451133131980896,1.0
2.6169000193476677e-05,0.037206992506980896,1.0
2.673780545592308e-05,0.03698726370930672,1.0
2.7306843549013138e-05,0.03679195046424866,1.0
2.787564881145954e-05,0.03669429570436478,1.0
2.8444454073905945e-05,0.036718711256980896,1.0
2.9013492166996002e-05,0.03686519339680672,1.0
2.9582297429442406e-05,0.03703609108924866,1.0
3.015110269188881e-05,0.03710933402180672,1.0
3.0720140784978867e-05,0.037084922194480896,1.0
3.128894604742527e-05,0.03706050664186478,1.0
