Time,Voltage,Readout
0.0,0.046264637261629105,1.0
5.689216777682304e-07,0.045800767838954926,1.0
1.1378433555364609e-06,0.045288071036338806,1.0
1.7067650333046913e-06,0.044873032718896866,1.0
2.275570295751095e-06,0.04458006098866463,1.0
2.8444919735193253e-06,0.04431150481104851,1.0
3.4134136512875557e-06,0.04387205094099045,1.0
3.982218913733959e-06,0.04313962906599045,1.0
4.55114059150219e-06,0.04221189022064209,1.0
5.12006226927042e-06,0.04135739430785179,1.0
5.6889839470386505e-06,0.04062497243285179,1.0
6.257789209485054e-06,0.03991696238517761,1.0
6.8267108872532845e-06,0.039257779717445374,1.0
7.395632565021515e-06,0.038647428154945374,1.0
7.964437827467918e-06,0.038110315799713135,1.0
8.533359505236149e-06,0.037622030824422836,1.0
9.10228118300438e-06,0.037206992506980896,1.0
9.67120286077261e-06,0.03686519339680672,1.0
1.0240008123219013e-05,0.0365966372191906,1.0
1.0808929800987244e-05,0.0363524965941906,1.0
1.1377851478755474e-05,0.03613276779651642,1.0
1.1946656741201878e-05,0.03596187010407448,1.0
1.2515578418970108e-05,0.03581538796424866,1.0
1.3084500096738338e-05,0.03569331392645836,1.0
1.3653421774506569e-05,0.03554683178663254,1.0
1.4222227036952972e-05,0.03535151854157448,1.0
1.4791148714721203e-05,0.03522944450378418,1.0
1.5360070392489433e-05,0.0351317897439003,1.0
1.5928875654935837e-05,0.03503413498401642,1.0
1.6497797332704067e-05,0.0350097194314003,1.0
1.7066719010472298e-05,0.03503413498401642,1.0
1.7635640688240528e-05,0.0352538600564003,1.0
1.820444595068693e-05,0.03564448654651642,1.0
1.8773367628455162e-05,0.03613276779651642,1.0
1.9342289306223392e-05,0.03657222539186478,1.0
1.9911210983991623e-05,0.036889608949422836,1.0
2.0480016246438026e-05,0.03703609108924866,1.0
2.1048937924206257e-05,0.037011679261922836,1.0
2.1617859601974487e-05,0.03686519339680672,1.0
2.218666486442089e-05,0.03669429570436478,1.0
2.275558654218912e-05,0.03666988015174866,1.0
2.332450821995735e-05,0.03691402077674866,1.0
2.3893429897725582e-05,0.037475548684597015,1.0
2.4462235160171986e-05,0.038354456424713135,1.0
2.5031156837940216e-05,0.03945309296250343,1.0
2.5600078515708447e-05,0.04057614505290985,1.0
2.616888377815485e-05,0.04157712310552597,1.0
2.673780545592308e-05,0.04238278791308403,1.0
2.730672713369131e-05,0.04299314320087433,1.0
2.787564881145954e-05,0.04350584000349045,1.0
2.8444454073905945e-05,0.04401853680610657,1.0
2.9013375751674175e-05,0.04453123360872269,1.0
2.9582297429442406e-05,0.044970687478780746,1.0
3.015110269188881e-05,0.045288071036338806,1.0
3.072002436965704e-05,0.045434556901454926,1.0
3.128894604742527e-05,0.045458972454071045,1.0
3.18578677251935e-05,0.045434556901454926,1.0
3.2426672987639904e-05,0.045434556901454926,1.0
3.2995594665408134e-05,0.045507799834012985,1.0
3.3564516343176365e-05,0.045605454593896866,1.0
3.413332160562277e-05,0.045727524906396866,1.0
3.4702243283391e-05,0.045800767838954926,1.0
3.527116496115923e-05,0.045874010771512985,1.0
3.584008663892746e-05,0.045996081084012985,1.0
3.640889190137386e-05,0.046142566949129105,1.0
3.6977813579142094e-05,0.046411123126745224,1.0
3.7546735256910324e-05,0.046752918511629105,1.0
3.811554051935673e-05,0.047094717621803284,1.0
3.868446219712496e-05,0.04741210117936134,1.0
3.925338387489319e-05,0.04768065735697746,1.0
3.982230555266142e-05,0.04777831584215164,1.0
4.039111081510782e-05,0.04768065735697746,1.0
4.096003249287605e-05,0.04750975966453552,1.0
4.152895417064428e-05,0.0473632737994194,1.0
4.2097875848412514e-05,0.04731444641947746,1.0
4.266668111085892e-05,0.04731444641947746,1.0
4.323560278862715e-05,0.04731444641947746,1.0
4.380452446639538e-05,0.04726561903953552,1.0
4.437332972884178e-05,0.04719237610697746,1.0
4.494225140661001e-05,0.047070302069187164,1.0
4.551117308437824e-05,0.046899404376745224,1.0
4.608009476214647e-05,0.046704091131687164,1.0
4.6648900024592876e-05,0.046508777886629105,1.0
4.721782170236111e-05,0.046411123126745224,1.0
4.778674338012934e-05,0.046411123126745224,1.0
