Time,Voltage,Readout
0.0,0.046582020819187164,1.0
5.662441253662109e-07,0.046630848199129105,1.0
1.1324882507324219e-06,0.046655263751745224,1.0
1.6987323760986328e-06,0.04667967930436134,1.0
2.2649765014648438e-06,0.046630848199129105,1.0
2.8461217880249023e-06,0.046459950506687164,1.0
3.4123659133911133e-06,0.046044908463954926,1.0
3.978610038757324e-06,0.045434556901454926,1.0
4.544854164123535e-06,0.04470213130116463,1.0
5.111098289489746e-06,0.04387205094099045,1.0
5.677342414855957e-06,0.04294431582093239,1.0
6.258487701416016e-06,0.04191891849040985,1.0
6.8247318267822266e-06,0.04084469750523567,1.0
7.3909759521484375e-06,0.03977047652006149,1.0
7.957220077514648e-06,0.038720667362213135,1.0
8.52346420288086e-06,0.037768516689538956,1.0
9.104609489440918e-06,0.036962851881980896,1.0
9.670853614807129e-06,0.03637691214680672,1.0
1.023709774017334e-05,0.03591304272413254,1.0
1.080334186553955e-05,0.0354980006814003,1.0
1.1369585990905762e-05,0.03515620529651642,1.0
1.1935830116271973e-05,0.0348876491189003,1.0
1.2516975402832031e-05,0.03469233587384224,1.0
1.3083219528198242e-05,0.03457026556134224,1.0
1.3649463653564453e-05,0.03444819524884224,1.0
1.4215707778930664e-05,0.03447260707616806,1.0
1.4781951904296875e-05,0.03469233587384224,1.0
1.5363097190856934e-05,0.03505854681134224,1.0
1.5929341316223145e-05,0.03542476147413254,1.0
1.6495585441589355e-05,0.03571772947907448,1.0
1.7061829566955566e-05,0.0358642153441906,1.0
1.7628073692321777e-05,0.03591304272413254,1.0
1.8194317817687988e-05,0.03593745827674866,1.0
1.8775463104248047e-05,0.03596187010407448,1.0
1.9341707229614258e-05,0.03605952858924866,1.0
1.990795135498047e-05,0.03618159890174866,1.0
2.047419548034668e-05,0.03632808476686478,1.0
2.104043960571289e-05,0.0364745669066906,1.0
2.16066837310791e-05,0.03652339428663254,1.0
2.218782901763916e-05,0.03642573952674866,1.0
2.275407314300537e-05,0.03615718334913254,1.0
2.3320317268371582e-05,0.0357421413064003,1.0
2.3886561393737793e-05,0.03522944450378418,1.0
2.4452805519104004e-05,0.0347655788064003,1.0
2.5033950805664062e-05,0.0345214381814003,1.0
2.5600194931030273e-05,0.03457026556134224,1.0
2.6166439056396484e-05,0.03474116325378418,1.0
2.6732683181762695e-05,0.03493647649884224,1.0
2.7298927307128906e-05,0.03503413498401642,1.0
2.7865171432495117e-05,0.03508296236395836,1.0
2.8446316719055176e-05,0.03505854681134224,1.0
2.9012560844421387e-05,0.03496089205145836,1.0
2.9578804969787598e-05,0.03483881801366806,1.0
3.014504909515381e-05,0.0347655788064003,1.0
3.071129322052002e-05,0.03478999063372612,1.0
3.127753734588623e-05,0.03483881801366806,1.0
3.185868263244629e-05,0.03491206467151642,1.0
3.24249267578125e-05,0.03493647649884224,1.0
3.299117088317871e-05,0.03493647649884224,1.0
3.355741500854492e-05,0.03481440618634224,1.0
3.412365913391113e-05,0.0346435084939003,1.0
3.470480442047119e-05,0.03442377969622612,1.0
3.52710485458374e-05,0.03432612121105194,1.0
3.583729267120361e-05,0.03449702262878418,1.0
3.6403536796569824e-05,0.03486323356628418,1.0
3.6969780921936035e-05,0.03535151854157448,1.0
3.7536025047302246e-05,0.03581538796424866,1.0
3.8117170333862305e-05,0.0361083559691906,1.0
3.8683414459228516e-05,0.03618159890174866,1.0
3.9249658584594727e-05,0.0361083559691906,1.0
3.981590270996094e-05,0.03591304272413254,1.0
4.038214683532715e-05,0.0357421413064003,1.0
4.094839096069336e-05,0.03564448654651642,1.0
4.152953624725342e-05,0.03564448654651642,1.0
4.209578037261963e-05,0.03564448654651642,1.0
