Time,Voltage,Readout
0.0,0.04812011122703552,1.0
5.662441253662109e-07,0.04787597060203552,1.0
1.1399388313293457e-06,0.04763182997703552,1.0
1.7061829566955566e-06,0.04743651673197746,1.0
2.2724270820617676e-06,0.0472412034869194,1.0
2.8461217880249023e-06,0.047021474689245224,1.0
3.4123659133911133e-06,0.046606436371803284,1.0
3.986060619354248e-06,0.045874010771512985,1.0
4.552304744720459e-06,0.044799789786338806,1.0
5.11854887008667e-06,0.04365232586860657,1.0
5.692243576049805e-06,0.04257810115814209,1.0
6.258487701416016e-06,0.04157712310552597,1.0
6.8247318267822266e-06,0.04060055688023567,1.0
7.398426532745361e-06,0.039623990654945374,1.0
7.964670658111572e-06,0.038671839982271194,1.0
8.530914783477783e-06,0.037890587002038956,1.0
9.104609489440918e-06,0.037280235439538956,1.0
9.670853614807129e-06,0.036840781569480896,1.0
1.023709774017334e-05,0.0365966372191906,1.0
1.0810792446136475e-05,0.03642573952674866,1.0
1.1377036571502686e-05,0.03627925366163254,1.0
1.195073127746582e-05,0.0361083559691906,1.0
1.2516975402832031e-05,0.03593745827674866,1.0
1.3083219528198242e-05,0.0357421413064003,1.0
1.3656914234161377e-05,0.03554683178663254,1.0
1.4223158359527588e-05,0.0353759303689003,1.0
1.4789402484893799e-05,0.0352538600564003,1.0
1.5363097190856934e-05,0.03520503267645836,1.0
1.5929341316223145e-05,0.03535151854157448,1.0
1.6495585441589355e-05,0.03554683178663254,1.0
1.706928014755249e-05,0.03569331392645836,1.0
1.76355242729187e-05,0.03576655685901642,1.0
1.8201768398284912e-05,0.03588862717151642,1.0
1.8775463104248047e-05,0.03605952858924866,1.0
1.9341707229614258e-05,0.03630366921424866,1.0
1.990795135498047e-05,0.03662105277180672,1.0
2.0481646060943604e-05,0.03693843632936478,1.0
2.1047890186309814e-05,0.03715816140174866,1.0
2.162158489227295e-05,0.037206992506980896,1.0
2.218782901763916e-05,0.03710933402180672,1.0
2.275407314300537e-05,0.036889608949422836,1.0
2.3327767848968506e-05,0.0365966372191906,1.0
2.3894011974334717e-05,0.03630366921424866,1.0
2.4460256099700928e-05,0.0359862856566906,1.0
2.5033950805664062e-05,0.03579097241163254,1.0
2.5600194931030273e-05,0.03579097241163254,1.0
2.6166439056396484e-05,0.0361083559691906,1.0
2.674013376235962e-05,0.036718711256980896,1.0
2.730637788772583e-05,0.037402305752038956,1.0
2.787262201309204e-05,0.037890587002038956,1.0
2.8446316719055176e-05,0.038037072867155075,1.0
2.9012560844421387e-05,0.037866175174713135,1.0
2.958625555038452e-05,0.037475548684597015,1.0
